subsys4	subsys1	subsys2	subsys3	rab.all	rab.win.healthy	rab.win.nash	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
FIG143263: Glycosyl transferase	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-4.64361479301553	-2.68080937588124	-6.36954718360093	-3.30981894391942	4.40827638807903	-12.875653719822	7.68188235573497	0.631066691977347	14.5860119472405	-0.684906460646488	-7.99742910991786	2.83122526867966	0.184400001748709	0.0807402815655072	0.585230116111477	0.0207783779687804	0.457118910162033
FIG143828: Hypothetical protein YbgA	Clustering-based subsystems	NA	EC699-706	-1.71972948850336	-2.38175059359731	-0.979162104431582	1.68873652748593	3.41899816011416	-4.64252621416786	8.14553504379203	0.419886772642345	9.04698727215628	0.510706701583109	-2.19909945139987	6.11551336354845	0.288800000856888	0.113362130398528	0.616433917869497	0.128561248349174	0.605845384375932
FIG146085: 3'-to-5' oligoribonuclease A, Bacillus type	Clustering-based subsystems	NA	CBSS-138119.3.peg.2719	7.74091471082393	7.89632143158332	7.43078985285626	-0.37565069032819	1.025950029289	-1.69255479604469	1.51616126180624	0.0957283169878696	2.22584328519573	-0.335598587458738	-5.47337162228963	3.57541172591483	0.360800000502984	0.520027263979494	0.850085493431618	0.321569529541666	0.752244956891126
FIGfam003972: membrane protein	Clustering-based subsystems	NA	CBSS-269801.1.peg.1715	7.29214383980791	7.24903621375668	7.36754504499709	0.102579421921526	1.27220488711742	-1.9459385881153	2.37371143024916	0.135650221646287	3.20282645626596	0.06747711022909	-4.42524075219882	5.99672507286934	0.476904619153303	0.673105551055944	0.909041497330449	0.918378867262768	0.979176033716958
FIGfam005179	Clustering-based subsystems	Probably organic hydroperoxide resistance related hypothetical protein	CBSS-269482.1.peg.1294	-5.56487595273828	-6.39568513743055	-3.05362528922579	3.03212540192203	6.12668756724246	-9.69751109565517	13.7643728024309	0.804771914369434	16.0560143825392	0.450062891375926	-2.91413566381375	5.95831981310113	0.320000000689338	0.239661381347355	0.68812804841834	0.201161098962957	0.659804985601363
FIGfam009438: Two-component system DNA-binding response regulator	Membrane Transport	NA	Phosphoglycerate_transport_system	0.0996152488770896	0.170450152212466	-0.136521771261526	0.104980800379572	2.42492883220315	-3.84669441581118	5.58205615015322	0.275564126203076	6.88798306636612	0.0377558875153659	-3.57325888188285	4.91873723482538	0.480503899285216	0.682475578125216	0.91105522785744	0.913056647686679	0.97668745954472
FIGfam010146: Two component system histidine kinase	Membrane Transport	NA	Phosphoglycerate_transport_system	-0.843517973201145	-1.02125260960072	-0.188296105013624	0.642123087556582	1.83010203024785	-2.22461453189015	4.70647907141445	0.215891783207735	5.06526827780297	0.304333833609056	-2.23589221771861	7.21257906814531	0.364000000489552	0.170329427993773	0.656514722579767	0.350060869471086	0.762041866086446
FIGfam010717	Clustering-based subsystems	Putative GGDEF domain protein related to agglutinin secretion	CBSS-323850.3.peg.3284	-4.89743090151759	-4.03776117070583	-5.52391415805854	-1.09425666048732	6.32438974589837	-13.2115955066485	10.8415911872584	0.956149985976998	16.175142259736	-0.163074729030332	-4.42202913347467	3.23435487638348	0.419000000277277	0.555400207482677	0.845949306419596	0.593097934573167	0.863152188543101
FIGfam012970: transmembrane protein	Membrane Transport	NA	Phosphoglycerate_transport_system	-9.28967771505208	-9.45619892182221	-9.09649029070448	0.356474321916462	4.23291486450355	-9.20321206079095	9.34454496949774	0.70223494418717	12.9662838801914	0.0695023810657379	-3.84814973542593	4.29876709058709	0.460907818567369	0.48493042061951	0.806367292264872	0.508217811600165	0.806746550816518
FIGfam013899: ABC transporter substrate-binding protein	Membrane Transport	NA	Phosphoglycerate_transport_system	-6.5286507394383	-3.82166324337589	-6.97590313976107	-1.24349280197717	9.07948610416576	-15.6012825390509	13.6726358660188	1.2457418100119	18.6936188804994	-0.158664815529004	-4.75090744771279	3.26894133105962	0.426714657318134	0.536176803721696	0.84079822932369	0.598981370023166	0.861050000610764
FIGfam014588: Predicted regulator of CFA/I fimbriae	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	Colonization_factor_antigen_I_fimbriae	-5.14530055124524	-5.3292227519387	-2.99180358192524	2.76375206110359	6.8760292234045	-10.2131014586051	15.2180241096487	0.945522840875686	16.7916910172882	0.344237982473796	-2.88362360899718	5.39918771494597	0.375000000444445	0.319931894081291	0.734981874913974	0.375707884994263	0.767514537259077
FIGfam020323	Clustering-based subsystems	Putative GGDEF domain protein related to agglutinin secretion	CBSS-323850.3.peg.3284	-2.45418780839157	-1.32701486695647	-4.93179316935024	-2.3420242713915	3.64034559581006	-8.91786098864837	6.77546988675346	0.41155530455916	11.5450323440313	-0.552247863350499	-8.18851257678436	3.24297652889433	0.239600001191052	0.144143724922255	0.639248429424261	0.0507616856827383	0.513124687949415
FIGfam050825	Phages, Prophages, Transposable elements, Plasmids	Transposable elements	CBSS-203122.12.peg.188	-7.80019653618926	-9.12622711393608	-6.16035458614224	3.14193428879063	5.77291731206707	-8.99125275199458	13.917526463635	0.868665595882492	15.7817036985389	0.500175912189797	-2.48712977923862	6.03201368412959	0.275144971944949	0.173667135840437	0.644452462240001	0.147415261209379	0.594005024869153
FIGfam135315: Iojap-related protein	Miscellaneous	Plant-Prokaryote DOE project	Iojap	6.16780081909062	6.18979725419305	6.1183421646851	-0.0814050187892734	0.630745265982874	-1.05308442123898	1.21210492425603	0.0591932534806201	1.53700826708032	-0.127767202719993	-4.41161153853724	4.22173171561956	0.45060000016629	0.880208613151388	0.967930386908764	0.773756392214597	0.933430597447825
FIGfam138462: Acyl-CoA synthetase, AMP-(fatty) acid ligase	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-3.02351308688284	-3.52773210937226	-2.96085227984234	0.449227779390498	6.60429783781361	-13.2354612642772	11.586140949989	0.901509910522323	16.7801533525925	0.0566550540624769	-4.09545892835554	3.60540945582227	0.473600000088246	0.785496909539943	0.938371825804145	0.857201487367122	0.958596956161052
Filamentous haemagglutinin domain protein	Virulence, Disease and Defense	Adhesion	Adhesion_of_Campylobacter	-3.19404592737134	-1.74521622853012	-5.1500962312518	-4.508797520113	4.75675084169724	-14.9610388899589	5.73786307037816	0.546600652209403	15.0488482108639	-0.883350573739842	-11.4868430316172	1.46996179975835	0.129974007924726	0.013352412560969	0.535469030650437	0.00421419602069757	0.406420141064896
Fimbriae usher protein StcC	Carbohydrates	NA	Unknown_carbohydrate_utilization_(_cluster_Yeg_)	-3.8185776710046	-4.74932102198445	-3.0026193268454	2.31674193343478	5.2942602396762	-6.25221923720535	13.1783152298971	0.720475411286082	12.8769662094084	0.419571455987393	-2.09806190652942	6.54642956779742	0.319800000690333	0.1206800916134	0.620382984130302	0.18576283314209	0.653030383869967
Fimbriae usher protein StfC	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	The_fimbrial_Stf_cluster	-4.55264986124933	-5.02982723162458	-4.1932698723339	1.87937763513079	6.37944566528433	-9.07719099562828	14.7236198632968	0.828214929503159	14.2257952465364	0.299228557498343	-2.46680861058934	6.0263464741637	0.35740000051742	0.229062947536436	0.689620218221213	0.315739191149408	0.737459029543257
Fimbriae-like adhesin FimI	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	The_fimbrial_Sfm_cluster	-8.96340905149791	-8.71602489599493	-9.23868079095691	-0.391275694106318	5.47239723567889	-10.6525715601777	11.4352070217786	0.903472165946811	14.9857719587041	-0.0641098535236316	-4.12478508519797	3.74494966999119	0.467906418823635	0.605333964412735	0.864282619472282	0.589671371971682	0.848958145808496
Fimbriae-like adhesin SfmA	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	The_fimbrial_Sfm_cluster	-4.89838056947256	-6.62405554613725	-2.79173370405263	4.14187277200129	5.70318220890185	-8.13959598301723	15.1476679544597	0.731090389377214	15.3656388568989	0.628725869790371	-2.00789809100878	7.7172223122742	0.228600001282545	0.0788538552895999	0.585419230192345	0.0492111758210829	0.507551225429667
Fimbriae-like adhesin SfmH	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	The_fimbrial_Sfm_cluster	-5.08321388727816	-6.53546911488163	-3.36119849863633	2.59366134907722	6.64347397492515	-10.1390130843476	14.369807009628	0.989929717483521	16.4710433458638	0.391452317616134	-2.59295884683442	4.69164876403218	0.3349330140146	0.263469447635285	0.703908742014627	0.266569832644136	0.705974324748088
Fimbriae-like periplasmic protein SfmF	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	The_fimbrial_Sfm_cluster	-7.72745519298867	-8.54291790192466	-3.90336995280174	3.56245357480397	6.59453857096908	-9.57232504810976	14.1403528564608	0.835994234342367	16.7215254011889	0.482568579928811	-2.52862635539206	6.31027114229283	0.310000000740221	0.217344943628813	0.672047174234276	0.219569215614107	0.655687773021565
Fimbrial assembly protein FimB	Membrane Transport	Protein and nucleoprotein secretion system, Type IV	Type_IV_pilus	-8.91032210441902	-8.71083733464714	-9.13484263500921	-0.295329667228101	4.9000224380392	-10.3365816376711	10.0777924019617	0.869562269201605	14.3940924678175	-0.0508842254145328	-3.9521693158404	3.74770909369144	0.473505299028741	0.579904195660773	0.853250842317083	0.576746844486783	0.844454324779519
Fimbrial periplasmic chaperone SfmC	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	The_fimbrial_Sfm_cluster	-4.40318337060093	-6.31032083503511	-2.56808768778314	3.67247281928691	5.33360430057087	-7.11704370484764	14.2839351271823	0.883189344770438	14.6116319688632	0.624276800858196	-2.10086811788044	6.2323536975506	0.235752850651814	0.0681296852160735	0.577992276478785	0.0551236333326117	0.516311463387241
Fimbrial protein Yad-like	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	The_usher_protein_HtrE_fimbrial_cluster	-9.45966470654265	-9.47442726688212	-9.43750677133909	0.255652523447544	5.13657815205851	-9.49812113290773	11.893997713071	0.803079747560149	14.7723069405393	0.0422464964331318	-3.72863184953178	4.7812716971036	0.475904819116665	0.543119105555994	0.834724018370957	0.556923650652753	0.830645298460694
Fimbrial protein YadC	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	The_usher_protein_HtrE_fimbrial_cluster	-6.76496992906507	-6.3923975545002	-7.29854575867325	0.132743850346348	7.56557292991784	-12.7190572872132	14.1333658955323	1.13989696762612	17.8808799615199	0.0168426151172792	-3.65639659518123	4.16299967578213	0.491901619703056	0.703624518686493	0.906828337203407	0.762207029812293	0.925230018163597
Fimbrial protein YadK	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	The_usher_protein_HtrE_fimbrial_cluster	-7.58217539986718	-7.95806107408728	-7.25311686804841	1.13212868712352	6.39906283302236	-10.3401816786243	13.2010107811281	0.955209100834079	15.6598314252664	0.157957014324325	-3.11778620708941	4.72899050459229	0.427000000248633	0.530450500064256	0.832769528908499	0.575577745783628	0.848498512547173
Fimbrial protein YadL	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	The_usher_protein_HtrE_fimbrial_cluster	-8.36575754295823	-8.07612056077231	-8.68644172643855	-0.637746594832137	5.40234356287315	-11.6837811900059	10.108146392302	0.949628080717684	14.9870956885623	-0.103426039751502	-4.24869918630307	3.32439534958136	0.452400000160118	0.547100271829128	0.837769058524924	0.590265203836411	0.851603503326326
Fimbrial protein YadM	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	The_usher_protein_HtrE_fimbrial_cluster	-7.8321638185323	-7.68650677813995	-8.02347990377545	0.10987204439596	6.71146294745968	-11.9060287337361	12.5855294005397	1.02597393769725	16.9028111384656	0.0160273674970637	-3.59185267302437	4.09149066679921	0.493200000022671	0.672633842514005	0.894915308243621	0.696515674727749	0.899420699499536
Fimbrial protein YadN	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	The_usher_protein_HtrE_fimbrial_cluster	-7.71213887226001	-8.15214130748679	-7.00076495212886	1.8626940025387	7.01401044381198	-10.7323752271631	14.1511208741654	1.02865049553257	16.975783459774	0.245585660540849	-3.12846236684685	4.86633942875105	0.396200000361584	0.419596967969809	0.779686645922515	0.492618848643617	0.80554501791745
Firmicutes ribosomal L7Ae family protein	Protein Metabolism	Protein biosynthesis	Ribosome_LSU_bacterial	0.804774321986089	1.29445795602023	0.558964765403097	-0.565626715930778	1.31586355201765	-2.77568859544965	2.53255942875978	0.164092443907635	3.19991043079452	-0.393052707317392	-6.36639973134179	2.86715491515638	0.322000000679443	0.242309243152524	0.696716080815259	0.203897129186603	0.671718536041883
FKBP-type peptidyl-prolyl cis-trans isomerase fklB (EC 5.2.1.8)	Protein Metabolism	Protein folding	Peptidyl-prolyl_cis-trans_isomerase	3.93765008818354	4.13215470298508	3.92228626151852	-0.332997364524643	1.78698578968186	-4.12681705614182	3.34172235380885	0.168946747603355	4.2650020543799	-0.15230506325744	-5.37418207271814	3.77225958339329	0.437400000211989	0.595230582198588	0.880218523599642	0.648504892939878	0.889900161286539
FKBP-type peptidyl-prolyl cis-trans isomerase FkpA precursor (EC 5.2.1.8)	Potassium metabolism	NA	Potassium_homeostasis	3.49756912923188	3.11386091163459	3.59827770587342	-0.116029935553955	2.54982525415316	-4.44463817639981	4.07553656580072	0.23343341715348	5.17467324417676	-0.0562842154589404	-4.19247336227227	4.08310435791236	0.489000000036684	0.976137438525948	0.992595642183386	0.987175777782589	0.99691032696689
FKBP-type peptidyl-prolyl cis-trans isomerase slpA (EC 5.2.1.8)	Protein Metabolism	Protein folding	Peptidyl-prolyl_cis-trans_isomerase	-1.97672574224114	-3.18951570221495	-1.38401300296842	1.84088648888927	3.02307687758721	-8.56441986625443	6.79905895073216	0.387967690675482	12.1759540011676	0.516840199155047	-4.69441397569963	6.5954428317006	0.245400001145739	0.30913656445867	0.727999196485973	0.0573813895083245	0.522985146835288
FKBP-type peptidyl-prolyl cis-trans isomerase SlyD (EC 5.2.1.8)	Potassium metabolism	NA	Potassium_homeostasis	5.52832339695626	5.40559366477405	5.61846856621531	0.0777800567544702	0.981913469492767	-1.70203396781456	1.68691694904732	0.102453851991852	2.10379300453364	0.0752007536911081	-4.00811040810654	4.19059948503141	0.460907818567369	0.899251597293263	0.973359880518249	0.806182446036935	0.944254796758784
Flagella-related protein FlaC	Motility and Chemotaxis	Flagellar motility in Prokaryota	Archaeal_Flagellum	-8.70195218375204	-7.96193662510923	-9.40330284647621	-1.80780875646006	5.37765437692335	-13.2609524206579	7.64905867718593	0.846144755520776	14.2744177638844	-0.319157057033561	-5.57724350167702	2.3670498265505	0.338932214156106	0.258935148426691	0.69004672475325	0.328137489445539	0.704296351364782
Flagella-related protein FlaI	Motility and Chemotaxis	Flagellar motility in Prokaryota	Archaeal_Flagellum	-4.23062576607427	-3.72990523407361	-5.34731625996063	-1.93657798368492	3.11443987542984	-8.59356997652211	3.26892623134006	0.516496300209111	9.13041723400978	-0.562843963168553	-7.08396979605517	1.81701524653815	0.270545891790341	0.0693686173354306	0.580627063809692	0.0992218493580723	0.570440228326278
Flagellar assembly protein FliH	Motility and Chemotaxis	Flagellar motility in Prokaryota	Flagellum	4.34071406128202	4.5152982232471	3.88016172717166	-0.512830420167885	1.01531553622057	-2.42566199684534	1.75868582086782	0.087570115681753	3.02569027886156	-0.427197625955885	-6.91685485979796	3.28950167129049	0.291000000844162	0.242876414109739	0.696155084485848	0.128002110892204	0.606441007276018
